1902041326,0.0642604723707665
1902041327,0.07131929590017826
1902041328,0.07249576648841355
1902041329,0.08131929590017825
1902041330,0.08110360962566845
1902041332,0.08244050802139039
1902041333,0.08244050802139039
1902041334,0.0827840909090909
1902041335,0.0827840909090909
1902041336,0.08538168449197861
1902041337,0.08538168449197861
1902041338,0.08538168449197861
1902041339,0.0875886093073593
1902041340,0.0875886093073593
1902041341,0.08361697860962566
1902041342,0.08580289502164502
1902041343,0.08580289502164502
1902041344,0.08580289502164502
1902041345,0.08580289502164502
1902041346,0.08898078002244669
1902041347,0.08898078002244669
1902041348,0.08838849431818183
1902041349,0.087297278338945
1902041350,0.09233023835920177
1902041351,0.09347011784511784
1902041352,0.09347011784511784
1902041353,0.09347011784511784
1902041354,0.09347011784511784
1902041355,0.09347011784511784
1902041356,0.09347011784511784
1902041357,0.09347011784511784
1902041358,0.09347011784511784
1902041359,0.0943118686868687
1902041400,0.09549076704545455
1902041401,0.10199295166858457
1902041402,0.1015703125
1902041403,0.10242258522727272
1902041405,0.10242258522727274
1902041406,0.10417937284234753
1902041407,0.10590549482163404
1902041408,0.10130250287686995
1902041409,0.10130250287686995
1902041410,0.10132645903479236
1902041411,0.10132645903479236
1902041412,0.10259303977272727
1902041413,0.10259303977272727
1902041414,0.10343083613916948
1902041415,0.10343083613916948
1902041416,0.10343083613916948
1902041417,0.10343083613916948
1902041418,0.10034021618625277
1902041419,0.10034021618625277
1902041549,0.11000222816399284
1902041550,0.11000222816399287
1902041551,0.11000222816399287
1902041552,0.11000222816399287
1902041553,0.10492201426024955
1902041554,0.10492201426024955
1902041555,0.10492201426024955
1902041556,0.10492201426024955
1902041557,0.10492201426024955
1902041558,0.10951760249554367
1902041559,0.10784519300144299
1902041600,0.10486900252525252
1902041601,0.10486900252525252
1902041602,0.10742678307464892
1902041603,0.10742678307464892
1902041604,0.10742678307464892
1902041605,0.10914453267615917
1902041607,0.10914453267615917
1902041608,0.10914453267615917
1902041609,0.10784519300144299
1902041610,0.10784519300144299
1902041611,0.10657642602495543
1902041612,0.10699234997029115
1902041613,0.10699234997029115
1902041614,0.10574825287761334
1902041615,0.10574825287761333
1902041616,0.10453275571810053
1902041617,0.10453275571810053
1902041618,0.1033448834940312
1902041619,0.09993790931290931
1902041620,0.09885162768994289
1902041621,0.09959273440931049
1902041622,0.09415795180061486
1902041623,0.09341684508124724
1902041624,0.09241236287607256
1902041625,0.09241236287607256
1902041626,0.09241236287607256
1902041627,0.09241236287607256
1902041628,0.09241236287607256
1902041629,0.09363425925925926
1902041630,0.09336348860949925
1902041631,0.09168759606938955
1902041632,0.09119665057165056
1902041633,0.09018685496267018
1902041634,0.0911779193029193
1902041635,0.09219100729517395
1902041636,0.09322686130972647
1902041638,0.09491225456815344
1902041639,0.09491225456815344
1902041640,0.09491225456815344
1902041641,0.09599080291551881
1902041642,0.09439279155188246
1902041643,0.09439279155188246
1902041644,0.09333219838837815
1902041645,0.09333219838837815
1902041646,0.09895017591646804
1902041647,0.09895017591646804
1902041648,0.09895017591646804
1902041649,0.09895017591646804
1902041650,0.09785072951739618
1902041651,0.09785072951739618
1902041652,0.09785072951739618
1902041653,0.09752469752469752
1902041654,0.09572353974527889
1902041655,0.09463658322353974
1902041656,0.0907087176108915
1902041657,0.09215818903318904
1902041658,0.08116917804417804
1902041659,0.07593907828282828
1902041800,0.04781225718725718
1902041801,0.04781225718725718
1902041802,0.04781225718725718
1902041803,0.048686383061383065
1902041804,0.05123465669351745
1902041805,0.05189151126651126
1902041806,0.052097717683160724
1902041807,0.052765637140637145
1902041808,0.05345090515545062
1902041809,0.0599444116489571
1902041810,0.05851275917065391
1902041811,0.05929292929292929
1902041812,0.05929292929292929
1902041813,0.0585127591706539
1902041814,0.0585127591706539
1902041815,0.0585127591706539
1902041816,0.0585127591706539
1902041817,0.0585127591706539
1902041818,0.05775285320739867
1902041819,0.05775285320739867
1902041820,0.05851275917065391
1902041821,0.06424635970090514
1902041822,0.06424635970090514
1902041824,0.057752853207398654
1902041825,0.057752853207398654
1902041826,0.057752853207398654
1902041827,0.05775285320739867
1902041828,0.05775285320739867
1902041829,0.05775285320739867
1902041830,0.06188508461235733
1902041831,0.056120414673046244
1902041832,0.059409888357256774
1902041833,0.059409888357256774
1902041834,0.06269936204146731
1902041835,0.0643939393939394
1902041836,0.06527604815276047
1902041837,0.0755500207555002
1902041838,0.0755500207555002
1902041839,0.07555002075550019
1902041840,0.07555002075550019
1902041841,0.08239933582399336
1902041842,0.08239933582399336
1902041843,0.08239933582399336
1902041844,0.08239933582399336
1902041845,0.08128583128583128
1902041846,0.0822072072072072
1902041847,0.08004385964912282
1902041848,0.08004385964912282
1902041849,0.0800438596491228
1902041850,0.08004385964912282
1902041852,0.08004385964912282
1902041853,0.08094098883572566
1902041854,0.08094098883572566
1902041855,0.08094098883572566
1902041856,0.08094098883572566
1902041857,0.07988980716253442
1902041858,0.07988980716253442
1902041859,0.07988980716253442
1902041900,0.07988980716253442
1902041901,0.07988980716253442
1902041902,0.07988980716253442
1902041903,0.08094098883572566
1902041904,0.08094098883572566
1902041905,0.07839885339885339
1902041906,0.07839885339885339
1902041907,0.07839885339885339
1902041908,0.08085585585585586
1902041909,0.08085585585585586
1902041910,0.08382800608828005
1902041911,0.08382800608828005
1902041912,0.0836165711165711
1902041913,0.08298316498316498
